system;indexSystem;indexItem;timestamp;time;item
P;P;91;1000;2.22653168521;68
P;P;92;1000;0.76678657382;48
P;P;93;1000;0.825957978226;18
P;P;94;1000;2.22501274723;83
P;P;95;1000;2.16915912135;68
P;P;96;1000;0.764318766115;77
P;P;0;1000;0.920519331237;18
P;P;1;1000;2.35046788048;62
P;P;2;1000;1.62761947991;51
P;P;3;1000;1.6202272529;71
P;P;4;1000;13.1978342072;74
P;P;5;1000;1.06126320965;51
P;P;6;1000;6.66153527495;62
P;P;7;1000;0.887818779877;74
P;P;8;1000;24.5909298504;90
P;P;9;1000;1.30530233443;71
P;P;10;1000;1.0897666219;68
P;P;11;1000;0.847257631194;62
P;P;12;1000;1.18268168126;90
P;P;13;1000;1.05697043716;68
P;P;14;1000;0.985984811553;51
P;P;15;1000;1.48805165882;90
P;P;16;1000;2.98099368213;71
P;P;17;1000;0.869965660619;68
P;P;18;1000;0.908378090533;12
P;P;19;1000;0.985645196429;90
P;P;20;1000;0.826780425294;71
P;P;21;1000;1.44241587645;70
P;P;22;1000;2.00874695548;89
P;P;23;1000;2.38085830259;76
P;P;24;1000;0.863795208347;45
P;P;25;1000;1.06815721008;33
P;P;26;1000;0.961540919658;50
P;P;27;1000;1.46267569135;89
P;P;28;1000;1.57484431586;70
P;P;29;1000;1.83092065089;76
P;P;30;1000;2.19267093767;89
P;P;31;1000;1.25523756031;96
P;P;32;1000;1.34543103364;33
P;P;33;1000;9.82418106338;89
P;P;34;1000;0.786976413076;76
P;P;35;1000;0.926235408328;96
P;P;36;1000;2.02794640612;89
P;P;37;1000;0.766726394767;33
P;P;38;1000;8.24552680697;16
P;P;39;1000;1.36792633711;89
P;P;40;1000;1.1197647139;70
P;P;41;1000;1.40895958813;97
P;P;42;1000;2.91237323329;16
P;P;43;1000;1.50798585372;06
P;P;44;1000;0.819662969308;22
P;P;45;1000;1.24993060749;16
P;P;46;1000;5.51555488586;70
P;P;47;1000;5.3147000634;06
P;P;48;1000;0.761080293319;89
P;P;49;1000;0.938354723333;16
P;P;50;1000;2.06756661565;97
P;P;51;1000;2.63155957516;81
P;P;52;1000;1.23790366033;70
P;P;53;1000;1.18879475351;06
P;P;54;1000;1.46166757557;97
P;P;55;1000;1.18298584206;80
P;P;56;1000;1.41798924521;06
P;P;57;1000;2.77160183112;81
P;P;58;1000;0.800286713538;97
P;P;59;1000;1.18764761945;06
P;P;60;1000;2.84332173448;80
P;P;61;1000;1.88512798312;81
P;P;62;1000;4.15195770859;66
P;P;63;1000;1.07667324593;70
P;P;64;1000;6.06167280042;81
P;P;65;1000;2.37882574339;66
P;P;66;1000;0.985121778613;70
P;P;67;1000;0.876939899786;06
P;P;68;1000;3.89705183283;81
P;P;69;1000;2.04902540256;66
P;P;70;1000;1.36508952451;80
P;P;71;1000;1.21904988937;13
P;P;72;1000;1.08094455923;75
P;P;73;1000;0.821133857342;14
P;P;0;1000;2.85834270618;08
P;P;1;1000;1.50462422379;30
P;P;2;1000;1.03989731308;23
P;P;3;1000;2.59005888684;67
P;P;4;1000;0.981142497001;08
P;P;5;1000;1.58821432887;03
P;P;6;1000;1.00564610145;67
P;P;7;1000;1.02136776259;17
P;P;8;1000;1.3277215977;30
P;P;9;1000;1.46806055039;52
P;P;10;1000;0.988221233129;42
P;P;11;1000;3.61483213076;03
P;P;12;1000;3.12909759876;92
P;P;13;1000;1.2986252585;50
P;P;14;1000;1.00627494923;53
P;P;15;1000;1.02083314868;92
P;P;16;1000;1.38218737331;66
P;P;17;1000;1.03797111685;03
P;P;18;1000;2.33080519107;40
P;P;19;1000;5.16051759584;74
P;P;20;1000;0.926460263398;61
P;P;21;1000;2.02848055353;44
P;P;22;1000;2.12707530266;83
P;P;23;1000;1.84374485387;10
P;P;24;1000;2.38249246712;40
P;P;25;1000;1.84906440232;74
P;P;26;1000;0.949605407344;83
P;P;27;1000;1.08120440212;40
P;P;28;1000;0.959693562661;44
P;P;29;1000;1.00091621443;74
P;P;30;1000;1.06773922223;10
P;P;31;1000;1.58732330567;51
P;P;32;1000;1.62419347239;91
P;P;33;1000;3.7679253108;22
P;P;34;1000;1.12596175691;31
P;P;35;1000;0.989015223435;91
P;P;36;1000;3.34655904102;09
P;P;37;1000;23.0456684377;51
P;P;38;1000;0.801819180137;22
P;P;39;1000;1.4259440764;93
P;P;40;1000;1.11796773936;14
P;P;41;1000;1.02978816507;09
P;P;42;1000;1.08410512581;51
P;P;43;1000;0.920115338521;54
P;P;44;1000;1.14804560359;13
P;P;45;1000;4.95475328221;73
P;P;46;1000;2.34228352918;87
P;P;47;1000;4.11003669989;01
P;P;48;1000;1.18823634787;73
P;P;49;1000;0.985668988148;27
P;P;50;1000;1.24826845269;79
PAP;P;0;1000;2.08318797837;94
PAP;A;1;1000;1.21977530354;38
PAP;P;2;1000;7.26972111907;23
PAP;P;3;1000;0.86813649729;94
PAP;A;4;1000;2.06106354582;68
PAP;P;5;1000;1.2018260844;23
PAP;P;6;1000;4.06812502128;92
PAP;A;7;1000;0.665859769742;14
PAP;P;8;1000;2.3258840373;90
PAP;P;9;1000;2.02566846566;68
PAP;A;10;1000;1.14325926956;92
PAP;P;11;1000;1.03942567724;90
PAP;P;12;1000;0.967866717857;52
PAP;A;13;1000;2.16797513346;91
PAP;P;14;1000;2.04011097204;28
PAP;P;15;1000;1.62096153066;68
PAP;A;16;1000;1.04907018697;91
PAP;P;17;1000;0.776917181026;88
PAP;P;18;1000;1.76302235069;74
PAP;A;19;1000;1.38410703848;68
PAP;P;20;1000;0.785917914838;01
PAP;P;21;1000;2.81467697144;28
PAP;A;22;1000;4.10758895187;70
PAP;P;23;1000;0.921854466522;25
PAP;P;24;1000;0.966913183084;74
PAP;A;25;1000;0.941108498168;04
PAP;P;26;1000;1.45767616485;70
PAP;P;27;1000;1.82563329124;89
PAP;A;28;1000;1.2505407951;28
PAP;P;29;1000;2.01120263407;32
PAP;P;30;1000;0.947026105114;89
PAP;A;31;1000;1.00090968337;86
PAP;P;32;1000;0.965389580067;67
PAP;P;33;1000;3.43377761647;62
PAP;A;34;1000;5.63249118424;32
PAP;P;35;1000;2.22870093016;47
PAP;P;36;1000;0.799928904746;40
PAP;A;37;1000;1.02445228897;85
PAP;P;38;1000;1.40550279133;32
PAP;P;39;1000;0.746510897773;47
PAP;A;40;1000;1.10675157667;62
PAP;P;41;1000;1.24227014051;31
PAP;P;42;1000;1.28877502038;60
PAP;A;43;1000;1.30177556199;59
PAP;P;44;1000;1.1488176682;65
PAP;P;45;1000;0.848537718972;26
PAP;A;46;1000;0.823388939089;41
P;P;0;1000;1.68131832247;92
P;P;1;1000;0.502416258981;78
P;P;0;1000;1.3226021796;09
P;P;1;1000;1.16362964597;36
P;P;2;1000;1.1665891492;60
P;P;3;1000;1.04810125756;79
P;P;4;1000;1.06407529752;61
P;P;5;1000;4.70865220846;38
P;P;6;1000;1.02172603789;26
P;P;7;1000;2.30418598966;17
P;P;8;1000;1.10874868154;16
P;P;9;1000;3.42257078386;39
P;P;10;1000;0.901804578554;17
P;P;11;1000;0.90815276896;38
P;P;12;1000;1.68762872603;80
P;P;13;1000;2.26989185964;43
P;P;14;1000;1.44030821006;54
P;P;15;1000;3.51991156945;39
P;P;16;1000;1.49668618676;80
P;P;17;1000;1.22981260989;43
P;P;18;1000;5.24298949013;39
P;P;19;1000;1.96148727166;95
P;P;20;1000;1.08719245121;52
P;P;21;1000;4.34267166075;39
P;P;22;1000;1.94619339495;41
P;P;23;1000;1.05230679375;22
P;P;24;1000;1.44781193159;95
P;P;25;1000;2.71838815303;39
P;P;26;1000;4.64562514607;05
P;P;27;1000;3.02217948006;98
P;P;28;1000;0.963698502008;41
P;P;29;1000;0.938213839036;05
P;P;30;1000;0.95911416433;98
P;P;31;1000;1.57112161161;83
P;P;32;1000;1.16548913208;50
P;P;33;1000;2.91061171308;39
P;P;34;1000;1.84063466976;96
P;P;35;1000;2.96803325989;83
P;P;36;1000;2.20612538796;66
P;P;37;1000;11.9113847107;39
P;P;38;1000;1.04795664123;96
P;P;39;1000;1.00666587983;53
P;P;40;1000;1.01956192448;66
P;P;41;1000;2.9668170832;39
P;P;42;1000;3.65513297005;83
P;P;43;1000;1.41684164465;32
P;P;44;1000;1.40479930286;39
P;P;45;1000;1.96529861173;94
P;P;46;1000;1.97949107181;83
P;P;47;1000;1.2921902983;45
P;P;48;1000;1.03814092441;46
P;P;49;1000;1.42098606878;63
P;P;50;1000;1.58899432404;74
P;P;51;1000;1.30017825129;94
P;P;52;1000;1.0667576972;83
P;P;53;1000;1.17904294778;86
P;P;0;1000;6.20990080719;01
P;P;1;1000;1.22263917339;92
P;P;2;1000;1.03812926181;74
P;P;3;1000;1.7422750388;03
P;P;4;1000;1.01246079615;95
P;P;5;1000;1.26586965963;01
P;P;6;1000;1.21502349083;91
P;P;7;1000;1.02739266553;11
P;P;8;1000;0.20586787759;47
P;P;9;1000;2.6532907446;03
P;P;10;1000;0.966603890742;07
P;P;11;1000;1.24328478734;10
P;P;12;1000;1.06828596526;45
P;P;13;1000;1.00439447043;26
P;P;14;1000;1.55025207559;87
P;P;15;1000;1.36178014306;03
P;P;16;1000;0.981954680974;79
P;P;17;1000;2.02077250311;94
P;P;18;1000;0.984572703059;87
P;P;19;1000;1.1209930197;23
P;P;20;1000;0.902081682099;94
P;P;21;1000;2.04257784674;28
P;P;22;1000;3.56237045759;72
P;P;23;1000;1.04706701754;37
P;P;24;1000;1.78107000223;75
P;P;25;1000;1.64908614142;72
P;P;26;1000;1.5252535101;28
P;P;27;1000;0.802311342166;66
P;P;28;1000;1.93831926901;43
P;P;29;1000;0.784692874568;28
P;P;30;1000;1.03334246127;36
P;P;31;1000;0.941885694319;72
P;P;32;1000;1.46123792512;75
P;P;33;1000;0.898221825591;12
P;P;34;1000;1.49218348733;43
P;P;35;1000;0.862351377564;13
P;P;36;1000;0.975069077624;27
P;P;37;1000;4.11584934337;84
P;P;38;1000;0.9810118758;41
P;P;39;1000;3.17627844335;29
P;P;40;1000;0.985551895574;15
P;P;41;1000;2.07210850143;20
P;P;42;1000;1.12847808106;22
P;P;43;1000;1.64069932725;84
P;P;44;1000;1.01963516565;29
P;P;0;1000;1.06150159335;06
P;P;1;1000;1.34048328912;98
P;P;2;1000;0.794407359946;48
P;P;3;1000;0.909788333007;31
P;P;4;1000;1.08768321373;75
P;P;5;1000;0.889320457194;06
P;P;6;1000;0.867252938162;98
P;P;7;1000;5.02006108407;46
P;P;8;1000;1.08437103326;96
P;P;9;1000;0.761257098446;75
P;P;10;1000;0.729648167126;14
P;P;11;1000;1.62956107077;24
P;P;12;1000;0.881999138834;96
P;P;13;1000;1.04438555087;46
P;P;14;1000;0.778319959431;24
P;P;15;1000;0.978094357957;09
P;P;16;1000;1.14631160714;46
P;P;17;1000;1.28424339768;68
P;P;18;1000;0.821921783092;97
P;P;19;1000;1.99457408858;46
P;P;20;1000;0.764666778316;55
P;P;21;1000;1.00003592083;91
P;P;22;1000;0.907891526556;68
P;P;23;1000;0.883510146235;46
P;P;24;1000;4.62478966487;21
P;P;25;1000;0.748608767575;69
P;P;26;1000;1.05829810837;34
P;P;27;1000;1.02362750938;91
P;P;28;1000;0.704974288616;79
P;P;29;1000;3.64515864178;21
P;P;30;1000;0.785643610314;91
P;P;31;1000;0.907316793266;34
P;P;32;1000;0.927949345096;21
P;P;33;1000;0.858466329821;13
P;P;34;1000;0.885197958763;35
P;P;35;1000;1.88342244342;90
P;P;36;1000;1.28074881403;62
P;P;37;1000;1.50623226409;74
P;P;38;1000;1.18307541089;33
P;P;39;1000;1.38998405955;10
P;P;40;1000;1.22690908718;88
P;P;41;1000;1.22628397142;90
P;P;42;1000;1.02818572283;62
P;P;43;1000;0.66372691212;33
P;P;44;1000;1.56290040646;10
P;P;45;1000;2.54464002896;74
P;P;46;1000;0.744844077937;88
P;P;47;1000;0.745927300904;10
P;P;48;1000;0.9432856737;90
P;P;49;1000;0.981093514052;62
P;P;50;1000;1.16533471916;22
P;P;51;1000;1.7120259675;74
P;P;52;1000;1.72710758475;78
P;P;53;1000;1.36451432471;65
P;P;54;1000;1.92274455671;74
P;P;55;1000;4.81230573012;32
P;P;56;1000;1.30181614786;65
P;P;57;1000;0.867902312133;22
P;P;58;1000;0.72329857721;74
P;P;59;1000;0.901606780732;65
P;P;60;1000;1.48939379167;32
P;P;61;1000;0.887690957701;59
P;P;62;1000;0.817831473458;78
P;P;0;1000;0.974671615966;39
P;P;1;1000;1.08603458756;44
P;P;2;1000;1.7601976672;64
P;P;3;1000;1.3270367694;59
P;P;4;1000;1.62162303374;10
P;P;5;1000;1.62210493268;71
P;P;6;1000;0.761887345745;64
P;P;7;1000;1.47050223386;65
P;P;8;1000;1.42932389999;44
P;P;9;1000;1.16168525609;10
P;P;10;1000;0.722486393236;65
P;P;11;1000;1.36118441708;59
P;P;12;1000;3.53390809772;44
P;P;13;1000;2.08496769225;71
P;P;14;1000;0.683243585683;59
P;P;15;1000;0.7179501055;10
P;P;16;1000;0.838712205572;44
P;P;17;1000;0.998219353117;71
P;P;18;1000;1.09173013846;30
P;P;19;1000;0.701307098376;03
P;P;20;1000;0.81017660453;72
P;P;21;1000;0.806304618906;51
P;P;22;1000;3.34332989831;70
P;P;23;1000;1.52974034838;30
P;P;24;1000;2.05136072304;43
P;P;25;1000;1.84183358579;63
P;P;26;1000;2.85521339539;70
P;P;27;1000;2.25091679756;43
P;P;28;1000;0.9059942536;30
P;P;29;1000;1.28930590226;82
P;P;30;1000;1.48169926987;43
P;P;31;1000;3.47092208772;63
P;P;32;1000;1.14416708691;82
P;P;33;1000;0.987988447488;85
P;P;34;1000;1.4221402004;70
P;P;35;1000;1.22786495447;34
P;P;36;1000;2.12824482892;63
P;P;37;1000;0.984754639735;82
P;P;38;1000;0.21797506348;70
P;P;39;1000;1.92703126465;43
P;P;40;1000;0.886523763962;34
P;P;41;1000;0.806498218187;63
P;P;42;1000;0.879875144791;46
P;P;43;1000;0.986139690978;05
P;P;44;1000;1.90140291836;09
P;P;45;1000;1.30746738085;43
P;P;46;1000;1.31888973845;08
P;P;47;1000;1.19997732789;48
P;P;48;1000;0.837850572144;09
P;P;49;1000;1.1581113667;52
P;P;50;1000;1.42326680827;48
P;P;51;1000;0.702917937696;08
P;P;52;1000;0.92162821194;43
P;P;53;1000;0.644698202046;61
P;P;54;1000;1.1443508896;48
P;P;55;1000;1.06009834843;83
P;P;56;1000;0.947908731234;52
P;P;57;1000;2.14307173483;48
P;P;58;1000;0.886148694511;07
P;P;59;1000;0.959787330023;28
P;P;60;1000;2.24537426007;83
P;P;61;1000;1.08870019309;17
P;P;62;1000;1.74304383787;68
P;P;63;1000;1.02164953119;48
P;P;0;1000;0.997126800065;31
P;P;1;1000;0.964987453367;91
P;P;2;1000;1.02294827914;89
P;P;3;1000;1.34473360972;42
P;P;4;1000;1.16785570836;46
P;P;5;1000;0.845198014744;13
P;P;6;1000;1.28625496419;89
P;P;7;1000;0.825867942898;14
P;P;8;1000;1.14000073708;46
P;P;9;1000;1.37042400109;82
P;P;10;1000;0.923628582345;42
P;P;11;1000;0.897896672098;89
P;P;12;1000;0.827031871107;26
P;P;13;1000;3.67395175319;82
P;P;14;1000;2.75104298697;46
P;P;15;1000;0.738494021514;30
P;P;16;1000;1.08273080416;25
P;P;17;1000;1.76461966138;71
P;P;18;1000;0.781242142318;95
P;P;19;1000;5.98970098474;25
P;P;20;1000;535.529189873;82
P;P;21;1000;0.164303278172;46
P;P;22;1000;0.819843039966;25
P;P;23;1000;8.22558374848;71
P;P;24;1000;2.18558706999;70
P;P;25;1000;1.16633816989;82
P;P;26;1000;2.98788535004;24
P;P;27;1000;4.73722419683;71
P;P;28;1000;0.979672541977;70
P;P;29;1000;1.24598164865;82
P;P;30;1000;1.0271617459;77
P;P;31;1000;1.10918532956;71
P;P;32;1000;1.04669941216;82
P;P;33;1000;3.14708880329;77
P;P;34;1000;1.26914591928;24
P;P;35;1000;0.968567873809;71
P;P;36;1000;9.64769455911;41
P;P;37;1000;0.949040470647;24
P;P;38;1000;1.19971188695;77
P;P;39;1000;0.938230166687;17
P;P;40;1000;3.20298161553;41
P;P;41;1000;24.1988241293;77
P;P;42;1000;0.922642392271;82
P;P;43;1000;5.83836372687;73
P;P;44;1000;1.82118890485;34
P;P;45;1000;0.802981242329;77
P;P;46;1000;0.964978589785;41
P;P;47;1000;1.06255729256;34
P;P;48;1000;0.907132057569;73
P;P;49;1000;0.748062957553;59
P;P;50;1000;0.871120725246;15
P;P;51;1000;2.05155385582;34
P;P;52;1000;1.22309821362;88
P;P;53;1000;1.58775528864;93
P;P;54;1000;0.987370795805;10
P;P;55;1000;0.947247694652;60
P;P;56;1000;1.26310842073;34
P;P;57;1000;52.5771171248;93
P;P;58;1000;0.785858668793;88
P;P;59;1000;1.38266087517;34
P;P;60;1000;0.760039522244;93
P;P;61;1000;0.764943415362;53
P;P;62;1000;1.26254348403;34
P;P;63;1000;0.720428642804;28
P;P;64;1000;1.60271888032;52
P;P;65;1000;1.26784017376;01
P;P;66;1000;0.84403128751;09
P;P;67;1000;1.40500316523;21
P;P;68;1000;0.903057142577;34
P;P;69;1000;0.905950868701;47
P;P;0;1000;1.40134623809;15
P;P;1;1000;1.23205089748;21
P;P;2;1000;1.36746123233;12
P;P;3;1000;0.990926491519;89
P;P;4;1000;0.850379944421;53
P;P;5;1000;0.806610645721;12
P;P;6;1000;0.904530829635;21
P;P;7;1000;1.06898059015;15
P;P;8;1000;1.29012088526;72
P;P;9;1000;0.884717925846;22
P;P;10;1000;0.90460500382;95
P;P;11;1000;0.981399540866;72
P;P;12;1000;0.945077050181;65
P;P;13;1000;1.13382328724;15
P;P;14;1000;1.90040226665;84
P;P;15;1000;8.28392804078;54
P;P;16;1000;0.902562181524;15
P;P;17;1000;1.06565721358;94
P;P;18;1000;1.58963530094;84
P;P;19;1000;1.06371982126;34
P;P;20;1000;0.867710112367;37
P;P;21;1000;1.52713538841;54
P;P;22;1000;1.02926941229;94
P;P;23;1000;0.964794787094;34
P;P;24;1000;1.52482385964;06
P;P;25;1000;1.39005030316;84
P;P;26;1000;1.05405291931;50
P;P;27;1000;1.1789249222;94
P;P;28;1000;0.945674175677;54
P;P;29;1000;1.58434374275;84
P;P;30;1000;0.845169557982;06
P;P;31;1000;1.08362415988;94
P;P;32;1000;0.858782619729;50
P;P;33;1000;6.8375846647;84
P;P;34;1000;0.825892667626;94
P;P;35;1000;1.11109053309;92
P;P;36;1000;0.930622414691;84
P;P;37;1000;0.828758403492;35
P;P;38;1000;1.70835831075;63
P;P;39;1000;0.884810760201;27
P;P;40;1000;1.10986082778;92
P;P;41;1000;1.0198576882;08
P;P;42;1000;2.61630581782;46
P;P;43;1000;1.10815155605;63
P;P;44;1000;2.37279430939;08
P;P;45;1000;5.51849526241;46
P;P;46;1000;0.868206939438;92
P;P;47;1000;6.12025547641;63
P;P;48;1000;1.00813163632;46
P;P;49;1000;1.22636234415;30
P;P;50;1000;1.07370861115;08
P;P;51;1000;0.96350630224;80
P;P;52;1000;1.20708731981;30
P;P;53;1000;0.789213301157;08
P;P;54;1000;0.764961609029;46
P;P;55;1000;0.861890004819;11
P;P;56;1000;1.26241939389;63
P;P;57;1000;1.49538044125;30
P;P;58;1000;1.06723213207;97
P;P;59;1000;1.03172415788;32
P;P;60;1000;0.967737496168;76
P;P;61;1000;1.06141715607;30
P;P;62;1000;1.02488660447;63
P;P;63;1000;0.905692425324;32
P;P;64;1000;0.855343083584;07
P;P;65;1000;0.891140290436;97
P;P;66;1000;1.56485739197;43
P;P;67;1000;3.18894216886;63
P;P;68;1000;0.81492841725;30
P;P;69;1000;0.868992066162;85
P;P;70;1000;2.32237545852;43
P;P;71;1000;9.14677297989;96
P;P;72;1000;1.10410929636;05
P;P;73;1000;1.86996286159;63
P;P;74;1000;1.14476841094;26
P;P;75;1000;7.75854204347;05
P;P;76;1000;0.965134402219;96
P;P;0;1000;1.37439162009;02
P;P;1;1000;0.838217711022;98
P;P;2;1000;0.781773957213;55
P;P;3;1000;1.25399619239;66
P;P;4;1000;1.96884451085;02
P;P;5;1000;0.958487649066;97
P;P;6;1000;1.50876118386;67
P;P;7;1000;2.09677631539;02
P;P;8;1000;0.908246069819;66
P;P;9;1000;0.965112010013;67
P;P;10;1000;0.88787336088;27
P;P;11;1000;2.59201307331;02
P;P;12;1000;365.213439242;58
P;P;13;1000;3.77903091198;13
P;P;14;1000;2.56471744068;25
P;P;15;1000;5.38006991033;63
P;P;16;1000;1.36420083383;58
P;P;17;1000;2.09385273299;79
P;P;18;1000;1.39526348862;63
P;P;19;1000;1.22824142344;13
P;P;20;1000;1.38751998388;58
P;P;21;1000;5.8576597439;25
P;P;22;1000;1.74279519109;63
P;P;23;1000;0.699672467337;79
P;P;24;1000;0.849374627673;13
P;P;25;1000;1.12421563135;25
P;P;26;1000;1.40321365477;63
P;P;27;1000;1.37902587373;02
P;P;28;1000;1.62262788399;58
P;P;29;1000;1.00091061638;74
P;P;30;1000;0.887932606925;02
P;P;31;1000;3.84913344495;63
P;P;32;1000;0.710818654385;25
P;P;33;1000;0.860030052205;58
P;P;34;1000;1.32595307993;28
P;P;35;1000;10.0775945919;74
P;P;36;1000;0.839686266536;09
P;P;37;1000;1.60374379025;63
P;P;38;1000;0.849225812803;46
P;P;39;1000;0.884976369227;28
P;P;40;1000;3.27594755185;74
P;P;41;1000;0.889510324439;04
P;P;42;1000;1.48232438563;26
P;P;43;1000;1.06644420632;63
P;P;44;1000;0.798928719545;69
P;P;45;1000;1.54671084151;47
P;P;46;1000;0.780791499172;74
P;P;47;1000;0.958900505364;91
P;P;48;1000;2.99162484844;63
P;P;49;1000;0.761558926723;26
P;P;50;1000;0.907998356037;43
P;P;51;1000;6.18044012814;47
P;P;52;1000;1.06892087761;61
P;P;53;1000;0.920015040097;63
P;P;54;1000;0.780599299404;14
P;P;55;1000;2.2892237975;61
P;P;56;1000;0.899359629559;39
P;P;57;1000;2.00282888203;47
P;P;0;1000;3.94476729133;35
P;P;1;1000;0.888567985767;03
P;P;2;1000;0.810748072287;07
P;P;3;1000;1.21767463472;61
P;P;4;1000;0.801867230079;35
P;P;5;1000;0.965345728666;55
P;P;6;1000;1.04525977991;61
P;P;7;1000;1.28771139059;73
P;P;8;1000;4.47715551807;46
P;P;9;1000;1.30357533554;61
P;P;10;1000;0.909133360983;18
P;P;11;1000;0.983605639663;73
P;P;12;1000;2.44161908712;71
P;P;13;1000;1.24460219546;46
P;P;14;1000;0.910951328209;61
P;P;15;1000;0.887096631232;11
P;P;16;1000;1.02307983335;95
P;P;17;1000;1.43193585753;46
P;P;18;1000;2.6132390186;71
P;P;19;1000;0.913856716939;47
P;P;20;1000;0.866062885711;95
P;P;21;1000;0.948173239169;71
P;P;22;1000;0.967247200158;41
P;P;23;1000;1.23061266475;08
P;P;24;1000;0.864074644422;46
P;P;25;1000;0.854041536608;25
P;P;26;1000;0.967606408463;08
P;P;27;1000;1.00278736315;53
P;P;28;1000;1.25240727877;04
P;P;29;1000;5.32096708206;10
P;P;30;1000;3.15320700708;92
P;P;31;1000;1.40908741031;15
P;P;32;1000;0.886598404646;36
P;P;33;1000;0.799262736615;53
P;P;34;1000;2.82915399913;04
P;P;35;1000;0.839916719655;15
P;P;36;1000;0.830935579022;10
P;P;37;1000;0.843036233855;92
P;P;38;1000;2.003913038;05
P;P;39;1000;3.05296876334;40
P;P;40;1000;0.967208480302;04
P;P;41;1000;0.845975677399;49
P;P;42;1000;0.882816920857;80
P;P;43;1000;1.39110973441;40
P;P;44;1000;4.43363020111;05
P;P;45;1000;1.02681979826;48
P;P;46;1000;0.863764419068;06
P;P;47;1000;0.827627130584;97
P;P;48;1000;2.38210386905;05
P;P;49;1000;0.789621025906;48
P;P;50;1000;0.924471089096;40
P;P;51;1000;5.6900928017;39
P;P;52;1000;0.809630794509;05
P;P;53;1000;1.42856163198;87
P;P;54;1000;1.22203038529;39
P;P;55;1000;1.24271005406;79
P;P;56;1000;1.09604483666;87
P;P;57;1000;1.34516046115;76
P;P;58;1000;8.55008086852;88
P;P;59;1000;0.878171004613;96
P;P;60;1000;1.62489975989;76
P;P;61;1000;1.62706760534;87
P;P;62;1000;0.745572757642;88
P;P;0;1000;1.059072972;98
P;P;1;1000;1.02718180559;64
P;P;2;1000;1.18685549516;91
P;P;3;1000;1.31513297938;17
P;P;4;1000;1.20077924877;64
P;P;5;1000;1.12275827194;11
P;P;6;1000;1.36123526605;56
P;P;7;1000;0.930008495045;98
P;P;8;1000;1.02281672492;17
P;P;9;1000;0.982823311966;11
P;P;10;1000;5.99756204857;56
P;P;11;1000;0.987703413364;17
P;P;12;1000;0.826738439908;91
P;P;13;1000;3.34327018576;64
P;P;14;1000;2.98183618889;56
P;P;15;1000;0.802517070559;75
P;P;16;1000;7.42308487159;79
P;P;17;1000;2.57594386647;33
P;P;18;1000;3.44047102005;56
P;P;19;1000;0.764733488428;79
P;P;20;1000;0.771972702038;33
P;P;21;1000;1.08733660104;82
P;P;22;1000;1.19404619232;64
P;P;23;1000;1.08242337784;62
P;P;24;1000;0.909950209996;56
P;P;25;1000;1.67181376402;67
P;P;26;1000;1.05247660131;64
P;P;27;1000;2.09107936497;02
P;P;28;1000;2.20270871052;82
P;P;29;1000;1.06717475204;62
P;P;30;1000;0.878194796333;02
P;P;31;1000;2.55774553404;82
P;P;32;1000;1.00680116607;27
P;P;33;1000;0.939999617469;67
P;P;34;1000;1.18823308234;64
P;P;35;1000;7.44190738677;62
P;P;36;1000;2.08010578451;27
P;P;37;1000;0.786084923373;64
P;P;38;1000;3.49376726941;82
P;P;39;1000;2.29149427389;62
P;P;40;1000;0.752913669181;27
P;P;41;1000;1.04441867267;48
P;P;42;1000;0.988496470662;62
P;P;43;1000;0.98912858398;82
P;P;44;1000;0.963757281552;48
P;P;45;1000;1.00771318196;31
P;P;46;1000;1.0984841876;65
P;P;47;1000;2.106244953;71
P;P;48;1000;0.802765717344;14
P;P;49;1000;0.80418249088;31
P;P;50;1000;1.34787038458;20
P;P;51;1000;1.00712678607;71
P;P;52;1000;0.982166007419;65
P;P;53;1000;1.44607746863;20
P;P;54;1000;1.34198636594;96
P;P;55;1000;5400.19229633;84
P;P;0;1000;0.893459283274;76
P;P;1;1000;0.921403823369;39
P;P;2;1000;1.98812466674;15
P;P;3;1000;0.839042957115;18
P;P;4;1000;1.11116050874;28
P;P;5;1000;1.51331379925;51
P;P;6;1000;1.64968326691;70
P;P;7;1000;2.99405533581;28
P;P;8;1000;0.989073069963;15
P;P;9;1000;0.987964189262;70
P;P;10;1000;5.49309876875;28
P;P;11;1000;0.91060938056;51
P;P;12;1000;1.24471928804;86
P;P;13;1000;1.15302227138;62
P;P;14;1000;2.08732960348;28
P;P;15;1000;1.53999691174;86
P;P;16;1000;1.76584656767;48
P;P;17;1000;3.05193125779;03
P;P;18;1000;0.789066818805;28
P;P;19;1000;1.11022376811;62
P;P;20;1000;1.87288504448;13
P;P;21;1000;0.883519942821;86
P;P;22;1000;1.02869514551;03
P;P;23;1000;0.76476381121;13
P;P;24;1000;7.74917790281;62
P;P;0;1000;0.986566075902;12
P;P;1;1000;0.870774112562;66
P;P;2;1000;1.28863366957;51
P;P;3;1000;0.889833611909;00
P;P;4;1000;1.87296061817;84
P;P;5;1000;0.911935185759;86
P;P;6;1000;1.37215659803;58
P;P;7;1000;1.0252481453;51
P;P;8;1000;1.38166208949;84
P;P;9;1000;0.902436691875;63
P;P;10;1000;1.06259088087;58
P;P;11;1000;1.3911199975;81
P;P;12;1000;1.12503574589;31
P;P;13;1000;1.56277538332;21
P;P;14;1000;1.04460760691;81
P;P;15;1000;1.25291763447;84
